{'ip': '1.202.104.118', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.123.183', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.246.254', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.92.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.249.34', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.170.117', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.10.145', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.70.51', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.0.230', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.109.243', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.225.42', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.181.181', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.242.124', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.148.49', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.54.170', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.246.3', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.119.114', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.69.96', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.27.48', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.253.250', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.152.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.203.85.141', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.163.72', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.155.1', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.161.48', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.251.94', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.33.200', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.61.94', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.11.97', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.100.76', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.55.101', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.109.252', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.9.220', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.22.47', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.72.34', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.30.185', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.54.180', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.247.108', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.100.146', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.223.190', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.105.99', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.71.183', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.64.26', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.223.160', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.38.72', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.138.106', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.48.253', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.78.78', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.80.155', 'other': 'NOERROR', 'type': '4'}
{'ip': '1.202.54.241', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.148.146', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.16.127', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.1.197', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.35.117', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.174.160', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.26.176', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.110.58', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.157.178', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.90.194', 'other': 'NOERROR', 'type': '4'}
{'ip': '1.202.3.195', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.226.7', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.55.64', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.24.181', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.62.65', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.65.223', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.134.226', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.1.239', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.191', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.40.7', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.31.108', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.126.12', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.116.192', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.126.75', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.68.246', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.86.161', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.170.170', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.242.248', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '1.203.54.113', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.134.225', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.107.12', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.113.88', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.138.108', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.25.50', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.68.85', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.43.143', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.150.171', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.2.72', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.127.110', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.157', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.85.83', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.7.10', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.109.185', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.242.246', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '1.202.30.138', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.53.241', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.67.218', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '1.202.213.245', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.126.29', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.46.46', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.173.128', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.181.225', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.110.80', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.52.37', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.126.205', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.172.66', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.56.224', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.124.135', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.39.124', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.58.163', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.149.137', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.35.177', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.246.161', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.63.155', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.255.218', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.150.60', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.76.47', 'other': 'NOERROR', 'type': '4'}
{'ip': '1.202.65.1', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.56.228', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.76.12', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.73.173', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.242.250', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '1.202.101.142', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.149.206', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.169.4', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.32.241', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.166.86', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.7.118', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.59.215', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.76.105', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.248.34', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.4.243', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.128.67', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.38.69', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.249.240', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.102.113', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.117.39', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.61.31', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.72.208', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.152.36', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.37.124', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.20.215', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.201.20', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.249.137', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.80.213', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.33.51', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.252.35', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.77.227', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.22.91', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.104.190', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.6.205', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.167.202', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.78.44', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.114.141', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.113.86', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.242.247', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '1.202.3.113', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.102.138', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.41.230', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.26.248', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.60.70', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.251.46', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.49.85', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.92.243', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.46.214', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.1.91', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.133', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.60.17', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.74.15', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.232.60', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.64.80', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.34.246', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.4.9', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.56.174', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.251.74', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.75.108', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.4.211', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.22.17', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.27.41', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.80.72', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.61.128', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.33.235', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.5.116', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.123.28', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.106.36', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.25.255', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.44.230', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.0.75', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.186', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.9.87', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.239.27', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.50.29', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.11.221', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.181.190', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.31.78', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.151', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.173.204', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.115.252', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.156.110', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.247.152', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.92.36', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.125.40', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.78.75', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.49.2', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.71.202', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.248.23', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.26.247', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '1.202.6.119', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.18.174', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.87.153', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.94.54', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.73.45', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.147.98', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.119.40', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.141', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.84.202', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.3.58', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.153.253', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.251.98', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.44.164', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.20.125', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.70.231', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.35.193', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.126.98', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.247.133', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.149.34', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.181.168', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.26.225', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.72.144', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.150.175', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.40.206', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.170.88', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.70.17', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.3.17', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.58.7', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.250.234', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.82.160', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.74.79', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.106.203', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.107.114', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.150', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.187.242', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.76.160', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.114.235', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.173.148', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.236.133', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.50.161', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.55.217', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.15.46', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.179.201', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.203.55', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.21.18', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.246.97', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.78.63', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.151.102', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.45.165', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.70.90', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.62.209', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.1.117', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.53.93', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.254.150', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.125.35', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.69.161', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.23.132', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.23.92', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.146.6', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.165.73', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.172.195', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.65.171', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.15.86', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.8.246', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.76.7', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.27.129', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.23.63', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.49.129', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.181.147', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.140.163', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.203.172.86', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.41.39', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.26.127', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.70.157', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.252.34', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.78.34', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.68.232', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.53.245', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.35.88', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.7.214', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.25.254', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.54.78', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.37.207', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.92.246', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.133.225', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.125.81', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.65.164', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.105.76', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.84.169', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.60.11', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.43.115', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.0.216', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.92.242', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.202.119.155', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.81.130', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.36.2', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.8.227', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.8.28', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.117.77', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.86.69', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.40.62', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.29.39', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.178.61', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.10.129', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.151.196', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.146.235', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.49.60', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.173.200', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.61.144', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.20.88', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.117.49', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.120.24', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.50.235', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.242.251', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '1.203.38.60', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.63.42', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.85.228', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.75.246', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.79.137', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.120.222', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.63.102', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.248.161', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '1.203.173.217', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.70.32', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.36.75', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.147.56', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.27.28', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.3.62', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.18.41', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.128.68', 'other': 'REFUSED', 'type': '4'}
{'ip': '1.202.54.131', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.246.252', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '1.203.57.203', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.242.60', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.33.117', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.45.246', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.36.1', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.110.88', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.49.60', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.244.54', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.253.222', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.252.104', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.203.245.4', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.242.242', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '1.202.69.226', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.144.171', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '1.202.47.113', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.202.49.27', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.30.122', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '1.202.42.38', 'other': 'NOERROR', 'type': '3'}
{'ip': '1.203.53.21', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.15.84', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.41.13', 'other': 'NOERROR', 'type': '4'}
{'ip': '211.100.87.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.23.74', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '211.100.28.200', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.58.250', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.34.134', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.44.214', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '211.100.47.160', 'other': 'NOERROR', 'type': '2'}
{'ip': '211.100.61.22', 'other': 'NOERROR', 'type': '3'}
{'ip': '211.100.40.48', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '211.100.44.210', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '211.100.49.194', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.61.105', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.23.75', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '211.100.44.218', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '211.100.40.60', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.49.198', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.28.237', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.52.117', 'other': 'NOERROR', 'type': '1'}
{'ip': '211.100.23.125', 'other': 'NXDOMAIN', 'type': '2'}
{'ip': '211.100.61.22', 'other': 'NOERROR', 'type': '3'}
{'ip': '211.100.15.83', 'other': 'NOERROR', 'type': '1'}
{'ip': '211.100.35.136', 'other': 'NOERROR', 'type': '1'}
{'ip': '211.100.47.5', 'other': 'NXDOMAIN', 'type': '3'}
{'ip': '211.100.40.19', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.40.147', 'other': 'REFUSED', 'type': '4'}
{'ip': '211.100.230.238', 'other': 'SERVFAIL', 'type': '3'}
{'ip': '211.100.40.152', 'other': 'NOERROR', 'type': '4'}
